"final_hostname","final_ip","_time","final_ip_type","final_ip_subnet_network_type","final_ip_zone","final_ip_zone_location",metisCreatedDate,shortDescription,primarySupportGroup,primaryUsedBy
"bj-c-003tv","10.53.226.241","2025-11-13T13:00:00.000+0100","Bosch Intranet","Office_WLAN",NONE,NONE,"2025-09-09T14:13:24.000+00:00","n/a","Central Europe2","Miroslav Kratoska (RBCB/TEF31.1)"
"bj-c-003tv","10.53.226.241","2025-11-13T13:00:00.000+0100","Bosch Intranet","Office_WLAN",NONE,NONE,"2025-09-09T14:13:24.000+00:00","n/a","Central Europe2","Miroslav Kratoska (RBCB/TEF31.1)"
dr6rdpext01,"10.56.136.127","2025-11-13T20:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","DrP BCN RDP External 01","ESX Server Service",
si0vm10592,"10.58.13.137","2025-11-18T12:00:00.000+0100","Bosch Security Layer",Server,"RSZ-SL4-2545_VULNERABILITY-MANAGEMENT-1_ST",Stuttgart,"2025-09-09T14:13:24.000+00:00","New Infra - Scanner 1 - 3","ESX Server Service",
si0vm10596,"10.58.13.141","2025-11-18T17:00:00.000+0100","Bosch Security Layer",Server,"RSZ-SL4-2545_VULNERABILITY-MANAGEMENT-1_ST",Stuttgart,"2025-09-09T14:13:24.000+00:00","New Infra - Scanner 4 - 3","ESX Server Service",
"fe-z1nd7","10.61.161.31","2025-11-18T22:00:00.000+0100","Bosch Intranet",Office,NONE,NONE,"2025-09-09T14:13:24.000+00:00","n\a","Germany Middle Feuerbach","S Anandkumar (C/IPG)"
homa1015,"10.7.149.90","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HO-205_HOP1_302_UFM_V205","DE_Ho_Homburg",,,,
"ps-hop1-d05623","10.7.152.227","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HO-601_HO","DE_Ho_Homburg","2025-09-09T14:13:24.000+00:00","HOMA1651, Loesewinkelkontrolle","ITM-PS-HoP1 CSG","Armin Schirra (HoP1/MOE4)"
"ps-hop1-d04608","10.7.157.8","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HO-622_HOP1_202_FEINMESSRAUM_V622","DE_Ho_Homburg","2025-09-09T14:13:24.000+00:00","homa1638, Messrechner, Mahr MarForm MMQ400","ITM-PS-HoP1 CSG","Dirk Schoenborn (HoP1/MOE10)"
homa1701,"10.7.159.171","2025-11-07T13:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1702,"10.7.159.172","2025-11-03T08:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1703,"10.7.159.173","2025-11-07T13:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1704,"10.7.159.174","2025-11-07T14:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1705,"10.7.159.175","2025-11-07T14:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1706,"10.7.159.176","2025-11-07T11:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1707,"10.7.159.177","2025-11-07T14:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1708,"10.7.159.178","2025-11-07T14:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1709,"10.7.159.179","2025-11-06T14:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1711,"10.7.159.180","2025-11-07T15:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1731,"10.7.159.182","2025-11-07T14:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
homa1740,"10.7.159.183","2025-11-07T14:00:00.000+0100","Bosch Security Layer",Manufacturing,"DFZ-SL4-0645_HO","DE_Ho_Homburg",,,,
ho0vm120,"10.7.160.184","2025-11-17T18:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Altiris Site Server HO","ESX Server Service",
ho0gdmdata,"10.7.170.200","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HO-614_101_CRI3_M_P_HO","DE_Ho_Homburg",,,,
"ho0cri3cl01-old","10.7.170.220","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HO-614_101_CRI3_M_P_HO","DE_Ho_Homburg",,,,
"ho0cri3cl02-old","10.7.170.221","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HO-614_101_CRI3_M_P_HO","DE_Ho_Homburg",,,,
na,"10.7.204.122","2025-11-06T14:00:00.000+0100","Bosch Intranet",Office,NONE,NONE,,,,
na,"10.7.204.153","2025-11-03T14:00:00.000+0100","Bosch Intranet",Office,NONE,NONE,"2025-09-09T14:18:24.000+00:00",,,
homa1173,"10.7.229.193","2025-11-19T06:00:00.000+0100","Bosch Intranet",Office,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Prüfplatz / Messplatz Sperrventil","ITM-DC-HoP2 CSG",
ho0crin4pcd,"10.7.249.154","2025-11-19T06:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,,,,
"wz-c-003kg","10.72.193.9","2025-10-30T15:00:00.000+0100","Bosch Intranet","Office_WLAN",NONE,NONE,"2025-09-09T14:13:24.000+00:00","n/a","Central Europe4","Igor Serafin (VM/EMH3-PL)"
"wz-c-003kg","10.72.193.9","2025-10-30T15:00:00.000+0100","Bosch Intranet","Office_WLAN",NONE,NONE,"2025-09-09T14:13:24.000+00:00","n/a","Central Europe4","Igor Serafin (VM/EMH3-PL)"
si0vm09343,"10.73.237.137","2025-10-29T09:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Part of new scan engines constallation","ESX Server Service",
si0vm10438,"10.73.238.51","2025-11-19T06:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","PS-EC Retis Application Server","ESX Server Service",
htvmfspmwtrep2,"10.76.12.136","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Office,"DFZ-SL4-HTV-0700_LABANDRFID","HU_Htv_Hatvan",,,,
htvnp015,"10.76.2.172","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan","2025-09-09T14:13:24.000+00:00","WT-loader-unloader 1 FunctionTest","ITM-AE-HTV CSG","Patrick Haeussler (HtvP/MSE3.3)"
na,"10.76.2.38","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan",,,,
na,"10.76.2.39","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan","2025-09-09T14:13:24.000+00:00","UNI 20 testchamber tester","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
na,"10.76.2.40","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan","2025-09-09T14:13:24.000+00:00","UNI 22 testchamber tester","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
na,"10.76.2.41","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan","2025-09-09T14:13:24.000+00:00","UNI 23 testchamber tester","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
htvnp082,"10.76.2.58","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan","2025-09-09T14:13:24.000+00:00","UNI 82 testchamber tester","ITM-AE-HTV CSG","David Kurucz (HtvP/MSE3.3-P2)"
htvnp056,"10.76.2.61","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan","2025-09-09T14:13:24.000+00:00","SMx TnF","ITM-AE-HTV CSG","Patrick Haeussler (HtvP/MSE3.3)"
htvnp057,"10.76.2.62","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan","2025-09-09T14:13:24.000+00:00","SMx TnF","ITM-AE-HTV CSG","Patrick Haeussler (HtvP/MSE3.3)"
htvnp034,"10.76.2.79","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan","2025-09-09T14:13:24.000+00:00","SMx TnF","ITM-AE-HTV CSG","Patrick Haeussler (HtvP/MSE3.3)"
na,"10.76.2.8","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-HTV-762_MMXTFANDRC","HU_Htv_Hatvan","2025-09-09T14:13:24.000+00:00","GR N2 Cabinet nr.10","ITM-AE-HTV CSG","Patrick Haeussler (HtvP/MSE3.3)"
cngvm00042,"10.8.144.145","2025-11-19T06:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Server for Robot Real-time Management System","ESX Server Service",
cngvm00049,"10.8.144.154","2025-11-19T06:00:00.000+0100","Bosch Intranet",Server,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Database server for Digital Problem Solving Knowledge Project","ESX Server Service",
szhvm00644,"10.8.236.106","2025-11-18T17:00:00.000+0100","Bosch Security Layer",Server,"RSZ-SL4-450_VMGT_SZH",Suzhou,"2025-09-09T14:13:24.000+00:00","New Infra - Scan Engine 5 -4","ESX Server Service",
szh2vm0096,"10.8.236.107","2025-11-18T17:00:00.000+0100","Bosch Security Layer",Server,"RSZ-SL4-450_VMGT_SZH",Suzhou,"2025-09-09T14:13:24.000+00:00","New infra - scanner 4","ESX Server Service",
szh2vm0097,"10.8.236.108","2025-11-18T17:00:00.000+0100","Bosch Security Layer",Server,"RSZ-SL4-450_VMGT_SZH",Suzhou,"2025-09-09T14:13:24.000+00:00","New infra - scanner 3 - 3","ESX Server Service",
liz84153,"10.89.149.249","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Engineering,"ENZ-SL4-LIZ-0312_SEC_ITL-HALLE1_UNSECURE","AT_Liz_Linz",,,,
sgdc05737,"10.98.240.17","2025-10-29T15:00:00.000+0100","Bosch Security Layer",Manufacturing,"ENZ-SL4-SGM-240_EU_DE_SGM_LAB_3_P2","DE_Sgm_SchwaebischGmuend","2025-09-09T14:13:24.000+00:00","Kalibrierrechner - Kalibrierdatenbank(Geräte DB)","ITE-AS-SGM CSG","Albrecht Rosenfeld (VM-CVS/ENT)"
na,"173.157.9.30","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-ACL-SL4-NA-1_MGMT_VLAN","IN_Na_Nashik","2025-09-09T14:13:24.000+00:00","CRI Assembly line 3 server","Basic Server Service non CI managed",
AD13AA5E9,na,"2025-11-16T17:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
AD1A9DF3D,na,"2025-11-18T18:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
AD1CDACF0,na,"2025-11-18T00:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
"AF-00005",na,"2025-11-17T04:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Prüfstand B005","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00007","10.104.170.57","2025-11-17T08:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-301_FERTIGUNG-MOE2","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","Prüfstand RM674","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00010","10.104.161.202","2025-11-18T13:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","BAZ 1-1 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00011",na,"2025-11-13T17:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1-1 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00012",na,"2025-11-17T17:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1-2 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00013",na,"2025-11-17T08:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1-2 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00014",na,"2025-11-19T06:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1-3 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00015",na,"2025-11-15T02:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1-3 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00016",na,"2025-11-17T01:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1-4 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00017",na,"2025-11-13T18:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1-4 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00018",na,"2025-11-17T23:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1-5 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00019",na,"2025-11-19T00:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1-5 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00020",na,"2025-11-12T11:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Endreinigung Markert 1.2","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00022",na,"2025-11-10T18:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Rüstplatz Linie 1.2","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00023",na,"2025-11-16T07:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","PalTec TRG1-1 Leitrechner","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00025",na,"2025-11-16T07:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","PalTec TRG2-1 Leitrechner","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00028","10.104.161.220","2025-11-16T13:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","Vorreinigen Markert 2.1","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00033",na,"2025-11-16T09:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 2-3 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00034","10.104.161.226","2025-11-17T05:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","BAZ 2-3 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00035",na,"2025-11-14T02:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 2-4 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00036","10.104.161.228","2025-11-06T16:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","BAZ 2-4 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00037","10.104.161.229","2025-11-13T08:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","BAZ 2-5 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00038",na,"2025-11-19T04:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 2-5 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00041",na,"2025-11-14T03:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Endreinigung Markert 2.2","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00042","10.104.161.234","2025-11-18T22:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","Honmaschine ELHA 2","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00043",na,"2025-11-17T08:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Honmaschine Messplatz 2","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00045",na,"2025-11-18T03:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Vorreinigen Markert 1.1","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00046",na,"2025-11-15T11:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Rüstplatz Linie 2.3","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00047",na,"2025-11-18T19:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Rüstplatz Linie 2.4","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00048",na,"2025-11-19T06:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Rüstplatz Linie 1.3","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00050","10.104.161.242","2025-11-12T23:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","Honmaschine ELHA 1","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00051",na,"2025-11-19T04:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Honmaschine Messplatz 1","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00053",na,"2025-11-15T14:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1.6 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00054",na,"2025-11-18T18:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","BAZ 1.6 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00055","10.104.161.250","2025-11-14T19:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","BAZ 2.6 VPP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-00056","10.104.161.251","2025-11-18T14:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","BAZ 2.6 VSP40","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-VM001","10.104.160.164","2025-11-19T06:00:00.000+0100","Bosch Security Layer",Server,"LRSZ-SL4-AF-30_SERVER-UNSECURE-VMS","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","Soflex-Server (Produktionsplanung Gehäusefertigung)","ESX Server Service",
"AF-VM002","10.104.160.165","2025-11-14T04:00:00.000+0100","Bosch Security Layer",Server,"LRSZ-SL4-AF-30_SERVER-UNSECURE-VMS","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","Soflex-Server (Produktionsplanung Gehäusefertigung)","ESX Server Service",
"AF-VM003","10.104.160.166","2025-11-18T23:00:00.000+0100","Bosch Security Layer",Server,"LRSZ-SL4-AF-30_SERVER-UNSECURE-VMS","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","Soflex-Server (Produktionsplanung Gehäusefertigung)","ESX Server Service",
"AF-VM004","10.104.160.167","2025-11-18T15:00:00.000+0100","Bosch Security Layer",Server,"LRSZ-SL4-AF-30_SERVER-UNSECURE-VMS","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","Soflex-Server (Produktionsplanung Kolbenfertigung)","ESX Server Service",
"AF-X1019",na,"2025-11-18T14:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Parametrierstation M4","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-X1196",na,"2025-11-03T09:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","ATMO SPS Leitrechner L1","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-X1206",na,"2025-11-19T02:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","ATMO SPS Leitrechner L2","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-Y1120","10.104.168.42","2025-11-18T16:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AF-300_FERTIGUNG-MOE1","DE_Af_Augsfeld","2025-09-09T14:13:24.000+00:00","Kelch Voreinstellgerät","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-Y1181",na,"2025-11-17T02:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Prüfstand RM535 Rechner 1","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-Y1182",na,"2025-11-18T07:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Prüfstand RM535 Rechner 2","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AF-Y1258",na,"2025-11-14T10:00:00.000+0100",Internet,NONE,NONE,NONE,"2025-09-09T14:13:24.000+00:00","Traub TNX65 Nr. 1","ITM-DC-AF-AfP-TEF5 CSG","Peter Nepf (AfP/MOE)"
"AGUETS11001_2",na,"2025-11-17T22:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
AGUETS206,na,"2025-11-18T22:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
AN0N0067,na,"2025-11-18T23:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
AN0N0068,"10.15.184.20","2025-11-10T03:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-225_FERTIGUNGSNETZ_BRECHSTATIONEN","DE_An_Ansbach",,,,
AN0N0070,"10.15.184.27","2025-11-16T03:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-225_FERTIGUNGSNETZ_BRECHSTATIONEN","DE_An_Ansbach",,,,
AN0N0094,"10.15.184.25","2025-11-14T09:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-225_FERTIGUNGSNETZ_BRECHSTATIONEN","DE_An_Ansbach",,,,
AN0NS24B,na,"2025-11-16T02:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
AN0NV054,na,"2025-11-04T22:00:00.000+0100",Internet,NONE,NONE,NONE,,,,
AN0X1383,"10.15.184.4","2025-11-15T09:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-225_FERTIGUNGSNETZ_BRECHSTATIONEN","DE_An_Ansbach",,,,
AN0X4306,"10.17.20.176","2025-11-18T20:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-238_FERTIGUNGSNETZ_ABS_GEN9_KTL1_LAENGSTAKTSYSTEME","DE_An_Ansbach",,,,
AN0X5250,"10.17.37.176","2025-11-05T22:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-247_FERTIGUNGSNETZ_ABS9_L204_KTL2","DE_An_Ansbach",,,,
AN0X5367,"10.15.161.85","2025-10-31T03:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-206_FERTIGUNGSNETZ_ABS8_ENDMONTAGE_L3_6","DE_An_Ansbach",,,,
AN0X5796,"10.17.128.3","2025-11-15T00:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-258_FERTIGUNGSNETZ_ABS9_L107","DE_An_Ansbach",,,,
AN0Z1090,"10.17.24.14","2025-10-28T04:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-242_FERTIGUNGSNETZ_HAL_103","DE_An_Ansbach",,,,
AN0Z1440,"10.17.41.9","2025-11-15T23:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-251_FERTIGUNGSNETZ_BK2A","DE_An_Ansbach",,,,
AN0Z1464,"10.15.170.108","2025-11-16T22:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-215_FERTIGUNGSNETZ_BRM_VORMONTAGE","DE_An_Ansbach",,,,
AN0Z1749,"10.15.159.94","2025-11-11T04:00:00.000+0100","Bosch Security Layer",Manufacturing,"MFZ-SL4-AN-204_FERTIGUNGSNETZ_ABS8_ENDMONTAGE_L3_8","DE_An_Ansbach",,,,
